threshold,accuracy,precision_incorrect,recall_incorrect,f1_incorrect,macro_f1,mcc,roc_auc,pr_auc,true_negative,false_positive,false_negative,true_positive,n_test,model_id,algorithm,algorithm_family,feature_set,class_weight,threshold_source,feature_count,train_seconds,predict_seconds
0.6,0.66900790166813,0.9440203562340967,0.43561643835616437,0.5961435457953936,0.6578709547496864,0.4562531283940527,0.8485708222209836,0.870752803502084,1935,66,1442,1113,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.61,0.6661545215100966,0.9441580756013745,0.4301369863013699,0.5910190911535359,0.6544934135537752,0.4525005350293347,0.8485708222209836,0.870752803502084,1936,65,1456,1099,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.62,0.6646180860403863,0.9438202247191011,0.4273972602739726,0.5883620689655172,0.6526995530012771,0.4502759149474743,0.8485708222209836,0.870752803502084,1936,65,1463,1092,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.63,0.6624231782265145,0.9433304272013949,0.4234833659491194,0.5845488924905456,0.6501302687961046,0.44709530445753914,0.8485708222209836,0.870752803502084,1936,65,1473,1082,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.64,0.6608867427568043,0.9445422535211268,0.41996086105675146,0.5814142508805202,0.6482057419316823,0.4456374140854613,0.8485708222209836,0.870752803502084,1938,63,1482,1073,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.65,0.6591308165057067,0.9441489361702128,0.41682974559686886,0.5783328808036926,0.6461382584162136,0.44309241735008364,0.8485708222209836,0.870752803502084,1938,63,1490,1065,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.66,0.6569359086918349,0.943649373881932,0.41291585127201563,0.5744622924040294,0.6435466453746568,0.4399079602863444,0.8485708222209836,0.870752803502084,1938,63,1500,1055,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.67,0.655838454784899,0.9441944194419442,0.41056751467710373,0.5722858701582105,0.6421840661845037,0.4387065471656078,0.8485708222209836,0.870752803502084,1939,62,1506,1049,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.68,0.6536435469710272,0.9436875567665758,0.4066536203522505,0.5683807439824945,0.6395789350411006,0.4355186929916965,0.8485708222209836,0.870752803502084,1939,62,1516,1039,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.69,0.6503511852502195,0.9437269372693727,0.4003913894324853,0.562242374278648,0.6355885724855692,0.4311283825344138,0.8485708222209836,0.870752803502084,1940,61,1532,1023,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.7,0.6477172958735733,0.9439252336448598,0.3953033268101761,0.5572413793103448,0.6323659056201806,0.42769568360360055,0.8485708222209836,0.870752803502084,1941,60,1545,1010,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.71,0.6464003511852502,0.9444444444444444,0.39256360078277885,0.5546032623721316,0.6307138240887046,0.4261825200838698,0.8485708222209836,0.870752803502084,1942,59,1552,1003,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.72,0.6435469710272168,0.9454545454545454,0.386692759295499,0.5488888888888889,0.6271294952427028,0.4228433527483566,0.8485708222209836,0.870752803502084,1944,57,1567,988,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.73,0.6402546093064091,0.9446601941747573,0.38082191780821917,0.5428172942817294,0.6231365284507977,0.4180386608606065,0.8485708222209836,0.870752803502084,1944,57,1582,973,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.74,0.6371817383669885,0.9447731755424064,0.3749510763209393,0.5368450546371533,0.6193155455397565,0.4139629708660462,0.8485708222209836,0.870752803502084,1945,56,1597,958,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.75,0.6352063213345039,0.9442786069651742,0.37142857142857144,0.5331460674157303,0.6168972412006606,0.4110690201685945,0.8485708222209836,0.870752803502084,1945,56,1606,949,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.76,0.6321334503950834,0.9443882709807887,0.3655577299412916,0.5270880361173815,0.6130411444954724,0.40698445557991886,0.8485708222209836,0.870752803502084,1946,55,1621,934,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.77,0.6266461808604039,0.9429460580912863,0.3557729941291585,0.5166240409207161,0.6062469391086684,0.3989014851608995,0.8485708222209836,0.870752803502084,1946,55,1646,909,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.78,0.6211589113257243,0.9414270500532481,0.34598825831702545,0.5060103033772181,0.5993917661421513,0.39077260659436114,0.8485708222209836,0.870752803502084,1946,55,1671,884,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.79,0.6167690956979807,0.940152339499456,0.338160469667319,0.49740932642487046,0.593862520608675,0.38423311963746964,0.8485708222209836,0.870752803502084,1946,55,1691,864,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.8,0.612379280070237,0.9388209121245829,0.33033268101761254,0.48870874348581356,0.5882921589468658,0.37765837544638686,0.8485708222209836,0.870752803502084,1946,55,1711,844,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.81,0.6101843722563652,0.939120631341601,0.32602739726027397,0.48402091807088904,0.585396702421688,0.3748123635534918,0.8485708222209836,0.870752803502084,1947,54,1722,833,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.82,0.6066725197541704,0.9390103567318757,0.3193737769080235,0.4766355140186916,0.5807931437885301,0.3699752439750683,0.8485708222209836,0.870752803502084,1948,53,1739,816,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.83,0.6014047410008779,0.9372781065088758,0.30998043052837576,0.46588235294117647,0.5739775910364145,0.3619833017714195,0.8485708222209836,0.870752803502084,1948,53,1763,792,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.84,0.5981123792800702,0.9371980676328503,0.3037181996086106,0.45876441028672776,0.5695811927502761,0.3574296173385161,0.8485708222209836,0.870752803502084,1949,52,1779,776,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.85,0.5943810359964882,0.935881627620222,0.2970645792563601,0.45098039215686275,0.5646826778048497,0.35170314082231047,0.8485708222209836,0.870752803502084,1949,52,1796,759,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.86,0.5884547848990342,0.9336734693877551,0.28649706457925633,0.4384546271338724,0.5568334109166677,0.34253079212931076,0.8485708222209836,0.870752803502084,1949,52,1823,732,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.87,0.5840649692712906,0.9319371727748691,0.2786692759295499,0.4290448930400723,0.5509629781961971,0.33567030387968055,0.8485708222209836,0.870752803502084,1949,52,1843,712,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.88,0.5801141352063214,0.9326145552560647,0.2708414872798434,0.4197755535335153,0.5453993846773337,0.33044862159410027,0.8485708222209836,0.870752803502084,1951,50,1863,692,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.89,0.5755048287971906,0.9330543933054394,0.26183953033268104,0.4089242053789731,0.5388799109086646,0.3241576697579343,0.8485708222209836,0.870752803502084,1953,48,1886,669,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.9,0.5722124670763828,0.9340974212034384,0.2551859099804305,0.4008607439286812,0.5341050604777389,0.3199392585309924,0.8485708222209836,0.870752803502084,1955,46,1903,652,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.91,0.5682616330114135,0.9323529411764706,0.2481409001956947,0.3919629057187017,0.5286341668290633,0.3135806283154792,0.8485708222209836,0.870752803502084,1955,46,1921,634,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.92,0.564091308165057,0.9304084720121029,0.24070450097847357,0.3824626865671642,0.5228120759837178,0.30679965924121455,0.8485708222209836,0.870752803502084,1955,46,1940,615,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.93,0.559262510974539,0.9307086614173228,0.23131115459882584,0.3705329153605016,0.5157291392067621,0.29995002172634055,0.8485708222209836,0.870752803502084,1957,44,1964,591,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.94,0.5535557506584723,0.9305785123966942,0.2203522504892368,0.35632911392405064,0.5072976214781544,0.29156259012969415,0.8485708222209836,0.870752803502084,1959,42,1992,563,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.95,0.5491659350307287,0.9296740994854202,0.21213307240704501,0.3454429572976418,0.5008098616417904,0.2847207482939999,0.8485708222209836,0.870752803502084,1960,41,2013,542,4556,logistic_regression_none__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,none,external_threshold_sweep,27,0.0616,0.0025
0.05,0.7618525021949079,0.9288214702450408,0.6230919765166341,0.7458421175919419,0.7609037141748682,0.5758806552509311,0.8375626276881128,0.8638115700520134,1879,122,963,1592,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.06,0.7583406496927129,0.9286556603773585,0.6164383561643836,0.7410021171489062,0.757252755756103,0.5707860011060849,0.8375626276881128,0.8638115700520134,1880,121,980,1575,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.07,0.7552677787532923,0.9311377245508982,0.6086105675146771,0.736094674556213,0.7539691707137521,0.5676412926597122,0.8375626276881128,0.8638115700520134,1886,115,1000,1555,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.08,0.7510974539069359,0.9324406573341448,0.5996086105675147,0.7298713673177704,0.7495510682742699,0.5623901543646597,0.8375626276881128,0.8638115700520134,1890,111,1023,1532,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.09,0.7482440737489026,0.9319018404907975,0.5945205479452055,0.725925925925926,0.7465635312601012,0.5581047276130952,0.8375626276881128,0.8638115700520134,1890,111,1036,1519,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.1,0.7445127304653204,0.9322560596643878,0.5870841487279843,0.7204610951008645,0.7426072654162366,0.553046123145443,0.8375626276881128,0.8638115700520134,1892,109,1055,1500,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.11,0.7425373134328358,0.9335006273525721,0.5823874755381605,0.7172812725958062,0.7404661450627631,0.5509062529146137,0.8375626276881128,0.8638115700520134,1895,106,1067,1488,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.12,0.7396839332748024,0.9335022165927802,0.5769080234833659,0.7131107885824867,0.737431248047772,0.5469272597512247,0.8375626276881128,0.8638115700520134,1896,105,1081,1474,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.13,0.7374890254609306,0.934185303514377,0.5722113502935421,0.7097087378640776,0.7350627022653722,0.5442170311044038,0.8375626276881128,0.8638115700520134,1898,103,1093,1462,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.14,0.7344161545215101,0.934151065203357,0.5663405088062622,0.7051656920077972,0.7317761367387229,0.539936061074549,0.8375626276881128,0.8638115700520134,1899,102,1108,1447,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.15,0.7313432835820896,0.9341161121983039,0.5604696673189824,0.700587084148728,0.7284782554501601,0.5356667414459805,0.8375626276881128,0.8638115700520134,1900,101,1123,1432,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.16,0.7289288849868305,0.9347826086956522,0.5553816046966732,0.6967836975202554,0.7258476931737018,0.5326713639224636,0.8375626276881128,0.8638115700520134,1902,99,1136,1419,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.17,0.7273924495171202,0.9344804765056254,0.5526418786692759,0.6945400885391048,0.7242022678129532,0.5304017338332658,0.8375626276881128,0.8638115700520134,1902,99,1143,1412,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.18,0.7243195785776997,0.9350301406563966,0.5463796477495108,0.6897233201581028,0.7208490218484036,0.5264548242929293,0.8375626276881128,0.8638115700520134,1904,97,1159,1396,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.19,0.7232221246707639,0.9353970390309556,0.5440313111545988,0.6879485275921802,0.7196398129974311,0.5251344349768768,0.8375626276881128,0.8638115700520134,1905,96,1165,1390,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.2,0.721027216856892,0.936141304347826,0.539334637964775,0.6843804320834368,0.7172147981459465,0.522503275202596,0.8375626276881128,0.8638115700520134,1907,94,1177,1378,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
0.21,0.7177348551360843,0.9354838709677419,0.5334637964774951,0.6794616151545364,0.7136523762047191,0.5176663390936485,0.8375626276881128,0.8638115700520134,1907,94,1192,1363,4556,logistic_regression_balanced__ergonomic_v2,logistic_regression,Logistic Regression,ergonomic_v2,balanced,external_threshold_sweep,27,0.0691,0.0023
